otu	sim	del	ins	mis	len	score	hit
1408	denovo6278	72.16	8	15	48	255	386.5	A9_EU449028
1409	denovo3843	74.02	16	15	42	281	386.5	F4.1_AM748572
1410	denovo10213	73.67	16	12	46	281	386.5	F4.2_AM748574
1411	denovo8851	71.92	24	11	47	292	386.5	F2_AJ830908
1412	denovo2660	72.11	19	12	51	294	386.5	F5.1a_AM748591;F5.1b_AJ291535
1413	denovo9774	77.26	11	14	43	299	386.5	F3.2a_AM748568
1414	denovo10213	71.91	16	15	53	299	386.5	F3.2_AM748567
1415	denovo7743	73.68	16	13	51	304	386.5	F114_AJ291525
1416	denovo2709	72.37	16	12	56	304	386.5	F3.1a_AM748566
1417	denovo9313	72.04	16	10	59	304	386.5	F3.1a_AM748566
1418	denovo9431	74.18	15	14	50	306	386.5	I1_FN561559
1419	denovo5856	73.86	11	15	54	306	386.5	I4_FN561562
1420	denovo2147	72.55	18	11	55	306	386.5	I1_FN561559
1421	denovo9653	70.26	17	13	61	306	386.5	I1_FN561559
1422	denovo5664	71.71	21	11	39	251	387	A139_EU074962;A143_EU074933;A3b_EU449043
1423	denovo5865	71.31	19	13	40	251	387	A139_EU074962
1424	denovo482	74.51	22	11	32	255	387	A128_EF656430
1425	denovo9008	76.51	16	16	34	281	387	F4.1_AM748572
1426	denovo8544	75.09	16	13	41	281	387	F112_AJ291528
1427	denovo6628	74.02	15	13	45	281	387	F4.1_AM748572
1428	denovo9057	73.94	12	12	50	284	387	E111_EU074915
1429	denovo9057	77.93	13	12	39	290	387	G4_AM748601
1430	denovo8261	70.41	19	15	53	294	387	F5.1b_AJ291535
1431	denovo6138	73.58	19	15	45	299	387	F3.2a_AM748568
1432	denovo6210	73.91	17	14	47	299	387	F3.2a_AM748568
1433	denovo4548	73.58	16	16	47	299	387	F3.2a_AM748568
1434	denovo10874	72.58	13	15	54	299	387	F3.2a_AM748568
1435	denovo3914	72.88	17	15	51	306	387	I2_FN561560
1436	denovo7896	72.88	13	16	54	306	387	I2_FN561560
1437	denovo5051	72.88	17	10	56	306	387	I2_FN561560
1438	denovo6136	71.57	18	13	56	306	387	I2_FN561560
1439	denovo911	69.28	22	15	57	306	387	I1_FN561559
1440	denovo8735	71.57	19	9	59	306	387	I3_FN561561
1441	denovo7408	70.26	17	13	61	306	387	I1_FN561559
1442	denovo5051	70.59	13	11	66	306	387	I1_FN561559
1443	denovo5451	72.94	16	11	42	255	387.5	A104_AB207203
1444	denovo5737	68.46	21	9	58	279	387.5	F4.4b_AM748584
1445	denovo7767	70.82	12	7	63	281	387.5	F4.2_AM748574
1446	denovo3060	67.02	15	4	74	282	387.5	F4.4_AM748582
1447	denovo10554	71.92	23	11	48	292	387.5	F2_AJ830908
1448	denovo5041	71.92	16	14	52	292	387.5	F2_AJ830908
1449	denovo3956	72.45	21	14	46	294	387.5	F5.2c_AM748596
1450	denovo3956	71.77	22	13	48	294	387.5	F5.2d_AJ291530
1451	denovo2986	70.75	14	14	58	294	387.5	F5.1a_AM748591
1452	denovo4738	70.41	15	11	61	294	387.5	F5.2c_AM748596
1453	denovo4738	69.73	16	10	63	294	387.5	F5.2d_AJ291530
1454	denovo6694	70.51	19	15	53	295	387.5	F3.3_AM748569
1455	denovo6784	73.36	19	13	49	304	387.5	F114_AJ291525
1456	denovo6669	73.03	15	15	52	304	387.5	F114_AJ291525
1457	denovo6414	79.41	15	13	35	306	387.5	I2_FN561560
1458	denovo9920	74.84	15	17	45	306	387.5	I1_FN561559
1459	denovo9920	75.16	12	17	47	306	387.5	I2_FN561560
1460	denovo5012	72.22	12	18	55	306	387.5	I4_FN561562
1461	denovo5634	70.26	16	13	62	306	387.5	I1_FN561559
1462	denovo12123	71.6	16	10	45	250	388	A11_EU449041
1463	denovo3189	74.51	19	11	35	255	388	A113_AF184948
1464	denovo3623	76.51	16	14	36	281	388	F4.1_AM748572
1465	denovo8777	77.82	13	14	36	284	388	B23_EU449079
1466	denovo9272	74.3	17	15	41	284	388	F110_AJ291526
1467	denovo11106	74.65	12	12	48	284	388	E109_EU074913
1468	denovo5568	71.77	14	9	60	294	388	F5.2e_AJ291533
1469	denovo11253	75.33	17	18	40	304	388	F114_AJ291525
1470	denovo4760	77.45	19	13	37	306	388	I2_FN561560
1471	denovo4765	74.84	14	16	47	306	388	I4_FN561562;I3_FN561561
1472	denovo11848	72.22	14	16	55	306	388	I1_FN561559
1473	denovo12054	70.26	18	13	60	306	388	I1_FN561559
1474	denovo5821	77.11	11	23	50	367	388	D1.1_AM748564
1475	denovo2191	84.68	13	30	44	568	388	C1_JN558041
1476	denovo2491	78.7	11	36	74	568	388	C1_JN558041
1477	denovo10445	71.6	11	8	52	250	388.5	A11_EU449041
1478	denovo11430	72.91	11	13	44	251	388.5	A149_EU074929
1479	denovo4301	75.69	18	11	33	255	388.5	A128_EF656430
1480	denovo1107	70.2	17	10	49	255	388.5	A112_AF184949
1481	denovo2556	74.3	21	13	39	284	388.5	F110_AJ291526
1482	denovo6174	71.48	14	14	53	284	388.5	F110_AJ291526
1483	denovo11413	72.47	15	13	51	287	388.5	G3_AM748600
1484	denovo295	71.88	14	15	52	288	388.5	B6_AF499783
1485	denovo1647	71.92	23	11	48	292	388.5	F2_AJ830908
1486	denovo9381	71.58	18	16	49	292	388.5	F2_AJ830908
1487	denovo7702	73.47	14	15	49	294	388.5	F5.2_AM748594
1488	denovo8033	72.11	14	15	53	294	388.5	F5.2c_AM748596
1489	denovo2328	69.39	13	14	63	294	388.5	F5.2g_JN558072
1490	denovo4596	74.24	18	14	44	295	388.5	F3.4_AM748570;F3.4a_AM748571
1491	denovo3105	74.67	13	18	46	304	388.5	F114_AJ291525
1492	denovo10732	75	16	12	48	304	388.5	F3.1a_AM748566
1493	denovo4861	74.84	12	15	50	306	388.5	I4_FN561562;I3_FN561561
1494	denovo2130	73.2	12	14	56	306	388.5	I4_FN561562;I3_FN561561
1495	denovo9439	71.57	14	17	56	306	388.5	I1_FN561559
1496	denovo10889	73.94	17	22	59	376	388.5	D1.2_AM748617
1497	denovo11413	82.57	13	27	59	568	388.5	C1_JN558041
1498	denovo11024	76.76	17	29	86	568	388.5	C1_JN558041
1499	denovo10559	71.37	17	13	43	255	389	A112_AF184949
1500	denovo11784	76.51	15	11	40	281	389	F112_AJ291528
1501	denovo4167	72.95	16	11	49	281	389	F112_AJ291528
1502	denovo1124	74.65	11	15	47	288	389	B6_AF499783
1503	denovo9277	75.59	17	10	46	299	389	F3.2_AM748567
1504	denovo8584	72.91	20	11	50	299	389	F3.2a_AM748568
1505	denovo7265	71.57	21	9	55	299	389	F3.2a_AM748568
1506	denovo286	69.9	11	15	64	299	389	F3.2a_AM748568
1507	denovo2911	77.3	11	14	44	304	389	F114_AJ291525
1508	denovo10317	74.34	24	9	45	304	389	F114_AJ291525
1509	denovo10294	73.36	15	11	55	304	389	F114_AJ291525
1510	denovo818	76.8	13	15	43	306	389	I4_FN561562
1511	denovo1935	76.47	11	17	44	306	389	I4_FN561562;I3_FN561561
1512	denovo8009	76.14	7	16	50	306	389	I1_FN561559
1513	denovo10625	74.18	11	16	52	306	389	I4_FN561562
1514	denovo11083	74.82	16	28	99	568	389	C1_JN558041
1515	denovo7610	74.12	21	10	35	255	389.5	A113_AF184948
1516	denovo11776	75.69	14	12	36	255	389.5	A113_AF184948
1517	denovo11776	73.33	15	11	42	255	389.5	A112_AF184949
1518	denovo2336	73.73	13	12	42	255	389.5	A105_AB207202
1519	denovo2842	72.86	17	15	44	280	389.5	C1aa_HM185739
1520	denovo1449	72.14	14	17	47	280	389.5	F4.2b_AM748576
1521	denovo5335	75.09	15	15	40	281	389.5	F4.1_AM748572
1522	denovo11910	73.76	14	5	55	282	389.5	F4.4_AM748582
1523	denovo11844	76.76	18	14	34	284	389.5	B23_EU449079
1524	denovo5262	71.83	18	11	51	284	389.5	F109_AJ291527
1525	denovo6182	72.03	21	17	42	286	389.5	B4_AF333510
1526	denovo2847	72.26	23	11	47	292	389.5	F2_AJ830908
1527	denovo8095	73.97	17	11	48	292	389.5	F2b_AJ291521
1528	denovo6528	75.92	16	16	40	299	389.5	F3.2a_AM748568
1529	denovo7226	71.91	19	9	56	299	389.5	F3.2a_AM748568
1530	denovo10334	71.91	18	9	57	299	389.5	F3.2a_AM748568
1531	denovo152	73.36	17	16	48	304	389.5	F3.1a_AM748566
1532	denovo772	73.68	19	10	51	304	389.5	F114_AJ291525
1533	denovo11524	73.68	16	12	52	304	389.5	F3.1a_AM748566
1534	denovo1421	75.82	14	15	45	306	389.5	I4_FN561562;I3_FN561561
1535	denovo10795	73.2	14	13	55	306	389.5	I1_FN561559
1536	denovo3420	73.2	14	13	55	306	389.5	I1_FN561559
1537	denovo5246	69.28	13	12	69	306	389.5	I1_FN561559
1538	denovo11984	78.53	10	20	49	368	389.5	D1.1_AM748564
1539	denovo2562	73.73	17	11	39	255	390	A113_AF184948
1540	denovo5810	71.76	15	12	45	255	390	A111_AB190280
1541	denovo6396	79.69	9	10	33	256	390	A136_DQ865210
1542	denovo8447	79.69	9	10	33	256	390	A136_DQ865210
1543	denovo986	71.88	18	7	47	256	390	A114_AF184941
1544	denovo5860	75.1	18	9	37	257	390	A4.3_FN429763
1545	denovo1148	69.18	18	10	58	279	390	F4.4b_AM748584
1546	denovo12097	73.43	19	12	45	286	390	G100_AB253788
1547	denovo1489	73.97	17	12	47	292	390	F2b_AJ291521
1548	denovo3483	71.58	12	11	60	292	390	F2_AJ830908
1549	denovo5914	77.29	14	12	41	295	390	F3.4_AM748570
1550	denovo2452	73.24	11	12	57	299	390	F3.2a_AM748568
1551	denovo3038	73.68	18	18	44	304	390	F114_AJ291525
1552	denovo10449	75.99	10	14	49	304	390	F114_AJ291525
1553	denovo12070	74.01	13	16	50	304	390	F114_AJ291525
1554	denovo5070	72.7	14	11	58	304	390	F3.1a_AM748566
1555	denovo2470	68.75	21	14	60	304	390	F114_AJ291525
1556	denovo4519	74.18	18	17	44	306	390	I2_FN561560
1557	denovo11571	72.88	14	14	55	306	390	I1_FN561559
1558	denovo2352	72.22	19	10	56	306	390	I3_FN561561
1559	denovo7686	73.53	12	11	58	306	390	I4_FN561562;I3_FN561561
1560	denovo2992	70.26	17	13	61	306	390	I1_FN561559
1561	denovo3933	74.2	18	15	64	376	390	D1.2_AM748617
1562	denovo10543	73.49	12	8	46	249	390.5	A12_EU792883
1563	denovo3525	74.12	21	13	32	255	390.5	A128_EF656430;A1.3_HE578976
1564	denovo7211	72.55	15	15	40	255	390.5	A105_AB207202
1565	denovo11383	73.79	9	17	50	290	390.5	G4_AM748601
1566	denovo5869	73.79	9	17	50	290	390.5	G4_AM748601
1567	denovo11241	73.63	21	12	44	292	390.5	F2_AJ830908
1568	denovo9560	71.92	16	12	54	292	390.5	F2b_AJ291521
1569	denovo2995	71.09	14	14	57	294	390.5	F5.1a_AM748591
1570	denovo4411	71.48	15	15	55	298	390.5	F3.2a_AM748568
1571	denovo8525	72.24	21	9	53	299	390.5	F3.2a_AM748568
1572	denovo4541	71.24	15	15	56	299	390.5	F3.2a_AM748568
1573	denovo5734	71.91	18	9	57	299	390.5	F3.2a_AM748568
1574	denovo9107	75	13	14	49	304	390.5	F114_AJ291525
1575	denovo2337	72.22	26	13	46	306	390.5	I2_FN561560
1576	denovo8860	71.9	21	13	52	306	390.5	I2_FN561560
1577	denovo3177	71.57	11	12	64	306	390.5	I1_FN561559
1578	denovo7038	76.36	13	20	54	368	390.5	D1.1_AM748564
1579	denovo12038	74.82	15	28	100	568	390.5	C1_JN558041
1580	denovo7581	72.51	23	10	36	251	391	A139_EU074962
1581	denovo4935	71.76	16	14	42	255	391	A113_AF184948
1582	denovo1171	69.8	20	8	49	255	391	A112_AF184949
1583	denovo1171	68.24	20	8	53	255	391	A113_AF184948
1584	denovo4005	71.07	15	11	55	280	391	F112_AJ291528
1585	denovo3507	76.87	11	13	41	281	391	F112_AJ291528;F4.1_AM748572
1586	denovo9721	73.24	15	16	45	284	391	F110_AJ291526
1587	denovo7698	73.63	21	12	44	292	391	F2_AJ830908
1588	denovo9235	75	16	11	46	292	391	F2_AJ830908
1589	denovo2728	69.86	24	8	56	292	391	F2_AJ830908;F2a_AJ830911
1590	denovo6627	76.25	17	16	38	299	391	F3.2a_AM748568
1591	denovo11410	71.91	18	9	57	299	391	F3.2a_AM748568
1592	denovo3477	71.91	18	9	57	299	391	F3.2a_AM748568
1593	denovo5882	71.91	18	9	57	299	391	F3.2a_AM748568
1594	denovo10707	73.68	18	16	46	304	391	F3.1a_AM748566
1595	denovo3310	73.68	13	13	54	304	391	F3.1_AM748565
1596	denovo3610	71.38	17	15	55	304	391	F114_AJ291525
1597	denovo2853	71.38	15	12	60	304	391	F114_AJ291525
1598	denovo8253	72.37	11	12	61	304	391	F3.1a_AM748566
1599	denovo3372	78.1	9	14	44	306	391	I4_FN561562
1600	denovo4685	73.86	13	16	51	306	391	I4_FN561562;I3_FN561561
1601	denovo5271	73.53	15	14	52	306	391	I4_FN561562
1602	denovo2669	71.24	16	15	57	306	391	I1_FN561559
1603	denovo2837	70.92	15	11	63	306	391	I1_FN561559
1604	denovo11777	73.4	17	20	63	376	391	D1.2_AM748617
1605	denovo3044	82.22	14	37	50	568	391	C1_JN558041
1606	denovo9161	71.6	11	10	50	250	391.5	A11_EU449041
1607	denovo4105	76.86	16	13	30	255	391.5	A113_AF184948
1608	denovo7153	73.33	13	11	44	255	391.5	A113_AF184948
1609	denovo7787	77.22	13	12	39	281	391.5	F4.1_AM748572
1610	denovo4050	73.05	17	13	46	282	391.5	F4.4_AM748582
1611	denovo2721	76.57	14	15	38	286	391.5	B4_AF333510
1612	denovo4400	75.61	15	14	41	287	391.5	E108_EU074912
1613	denovo4624	75.61	15	13	42	287	391.5	G3_AM748600
1614	denovo2731	74.91	13	12	47	287	391.5	B17_AY258470
1615	denovo2850	74.22	15	12	47	287	391.5	G3.4_LK392378
1616	denovo1720	70.21	22	14	51	292	391.5	F2b_AJ291521
1617	denovo9639	74.15	16	12	48	294	391.5	F5.1d_JN558069
1618	denovo8522	74.15	14	12	50	294	391.5	F5.2f_AJ291512
1619	denovo8522	72.45	17	12	52	294	391.5	F5.2d_AJ291530;F5.2c_AM748596
1620	denovo1625	71.53	14	13	57	295	391.5	F3.4_AM748570;F3.4a_AM748571
1621	denovo10484	75.33	15	19	41	304	391.5	F3.1_AM748565;F114_AJ291525
1622	denovo2044	74.01	14	14	51	304	391.5	F114_AJ291525
1623	denovo5973	73.03	15	11	56	304	391.5	F3.1a_AM748566
1624	denovo7486	72.7	13	11	59	304	391.5	F3.1a_AM748566
1625	denovo1742	74.18	17	10	52	306	391.5	I2_FN561560
1626	denovo7769	72.22	15	17	53	306	391.5	I1_FN561559
1627	denovo1484	72.55	19	11	54	306	391.5	I1_FN561559
1628	denovo9300	73.2	15	12	55	306	391.5	I1_FN561559
1629	denovo1720	71.57	20	12	55	306	391.5	I1_FN561559
1630	denovo1199	70.92	19	14	56	306	391.5	I4_FN561562
1631	denovo600	70.26	21	12	58	306	391.5	I4_FN561562
1632	denovo10951	81.34	17	33	56	568	391.5	C1_JN558041
1633	denovo8194	72.55	18	12	40	255	392	A113_AF184948
1634	denovo8194	69.41	19	11	48	255	392	A112_AF184949
1635	denovo11471	74.38	16	15	41	281	392	F4.1_AM748572
1636	denovo8082	78.17	16	14	32	284	392	B23_EU449079
1637	denovo8063	76.31	8	18	42	287	392	B1j_GU907637
1638	denovo2379	73.63	21	12	44	292	392	F2_AJ830908
1639	denovo9215	73.47	19	16	43	294	392	F5.1a_AM748591;F5.1b_AJ291535
1640	denovo3122	73.13	17	10	52	294	392	F5.1_AM748592
1641	denovo7190	76.25	17	16	38	299	392	F3.2a_AM748568
1642	denovo6858	75	17	15	44	304	392	F114_AJ291525
1643	denovo11801	71.9	20	13	53	306	392	I1_FN561559
1644	denovo2844	73.2	14	12	56	306	392	I1_FN561559
1645	denovo11801	72.88	13	11	59	306	392	I2_FN561560
1646	denovo11577	77.99	19	32	74	568	392	C1_JN558041
1647	denovo7606	74.51	16	12	37	255	392.5	A104_AB207203;A128_EF656430
1648	denovo6687	78.29	10	13	38	281	392.5	F112_AJ291528
1649	denovo3019	74.73	14	16	41	281	392.5	F4.1_AM748572
1650	denovo10295	73.76	11	18	45	282	392.5	F4.4_AM748582
1651	denovo10475	70.92	15	13	54	282	392.5	F4.4_AM748582
1652	denovo11249	73.94	15	13	46	284	392.5	F110_AJ291526
1653	denovo8419	73.24	16	13	47	284	392.5	F110_AJ291526
1654	denovo11097	71.23	19	12	53	292	392.5	F2b_AJ291521
1655	denovo10565	72.2	17	10	55	295	392.5	F3.4a_AM748571
1656	denovo4496	69.57	11	15	65	299	392.5	F3.2a_AM748568
1657	denovo12122	75	17	18	41	304	392.5	F114_AJ291525
1658	denovo2097	73.03	16	10	56	304	392.5	F3.1a_AM748566
1659	denovo8329	78.43	15	15	36	306	392.5	I2_FN561560
1660	denovo9293	73.86	14	12	54	306	392.5	I1_FN561559
1661	denovo6570	68.95	19	14	62	306	392.5	I1_FN561559
1662	denovo8494	72.61	18	24	61	376	392.5	D1.2_AM748617
1663	denovo11474	70.52	22	7	45	251	393	A139_EU074962
1664	denovo10381	73.73	21	11	35	255	393	A9_EU449028;A1.4_HE578977
1665	denovo6462	70.98	22	8	44	255	393	A113_AF184948
1666	denovo4158	74.65	17	17	38	284	393	F110_AJ291526
1667	denovo4869	75.35	10	11	49	284	393	F110_AJ291526
1668	denovo941	74.15	15	10	51	294	393	F5.1d_JN558069
1669	denovo5033	76.25	10	15	46	299	393	F3.2a_AM748568
1670	denovo3029	71.91	15	16	53	299	393	F3.2a_AM748568
1671	denovo11695	72.24	17	11	55	299	393	F3.2a_AM748568
1672	denovo9921	68.63	15	11	70	306	393	I1_FN561559
1673	denovo3576	77.64	17	33	77	568	393	C1_JN558041
1674	denovo6276	78.35	18	27	78	568	393	C1_JN558041
1675	denovo4187	76.41	15	12	40	284	393.5	F110_AJ291526
1676	denovo9913	73.59	20	12	43	284	393.5	F110_AJ291526
1677	denovo9458	73.97	16	16	44	292	393.5	F2_AJ830908;F2a_AJ830911
1678	denovo7626	72.26	23	13	45	292	393.5	F2_AJ830908
1679	denovo947	71.58	22	13	48	292	393.5	F2_AJ830908
1680	denovo977	72.95	17	10	52	292	393.5	F2b_AJ291521
1681	denovo6324	71.23	18	12	54	292	393.5	F2_AJ830908
1682	denovo383	73.47	14	15	49	294	393.5	F102_AJ291534;F5.2f_AJ291512
1683	denovo3401	71.77	17	15	51	294	393.5	F5.1a_AM748591
1684	denovo9264	69.73	16	13	60	294	393.5	F5.1d_JN558069
1685	denovo2748	74.24	10	17	49	295	393.5	F3.4b_AM748616;F3.4a_AM748571
1686	denovo3279	74.24	10	17	49	295	393.5	F3.4b_AM748616;F3.4a_AM748571
1687	denovo8320	74.24	10	17	49	295	393.5	F3.4b_AM748616;F3.4a_AM748571
1688	denovo827	74.24	12	14	50	295	393.5	F3.3_AM748569
1689	denovo3766	75.42	15	18	40	297	393.5	B1.IV_Green2014
1690	denovo8391	75.92	12	13	47	299	393.5	F3.2a_AM748568
1691	denovo6752	71.57	15	17	53	299	393.5	F3.2a_AM748568
1692	denovo8428	70.9	16	8	63	299	393.5	F3.2a_AM748568
1693	denovo9168	76.32	20	13	39	304	393.5	F114_AJ291525
1694	denovo1996	74.67	16	12	49	304	393.5	F3.1a_AM748566
1695	denovo11707	73.68	16	14	50	304	393.5	F3.1a_AM748566
1696	denovo10345	74.51	16	16	46	306	393.5	I1_FN561559
1697	denovo402	74.51	18	9	51	306	393.5	I1_FN561559
1698	denovo11630	75.49	7	14	54	306	393.5	I1_FN561559
1699	denovo2693	75.49	10	10	55	306	393.5	I3_FN561561
1700	denovo1260	78.26	14	21	45	368	393.5	D1.1_AM748564
1701	denovo12037	75.88	15	32	90	568	393.5	C1_JN558041
1702	denovo9794	73.06	17	32	104	568	393.5	C1_JN558041
1703	denovo4995	73.33	22	11	35	255	394	A112_AF184949
1704	denovo6084	73.44	15	10	43	256	394	A136_DQ865210
1705	denovo11736	71.17	18	10	53	281	394	F112_AJ291528
1706	denovo3153	78.45	10	10	41	283	394	F110_AJ291526
1707	denovo8148	75.35	9	15	47	288	394	B20_GU907642
1708	denovo3382	74.49	14	11	50	294	394	F102_AJ291534
1709	denovo5785	70.41	22	13	52	294	394	F5.1_AM748592;F5.1b_AJ291535
1710	denovo11992	71.77	17	14	52	294	394	F5.2c_AM748596
1711	denovo11992	71.09	18	13	54	294	394	F5.2d_AJ291530
1712	denovo4451	74.25	15	14	48	299	394	F3.2a_AM748568
1713	denovo6977	70.57	16	7	65	299	394	F3.2a_AM748568;F3.2_AM748567
1714	denovo3351	70.9	12	8	67	299	394	F3.2a_AM748568
1715	denovo5785	77.96	13	17	37	304	394	F3.1_AM748565
1716	denovo576	74.34	19	19	40	304	394	F3.1a_AM748566
1717	denovo3255	77.3	11	15	43	304	394	F114_AJ291525
1718	denovo4427	74.67	15	13	49	304	394	F3.1a_AM748566
1719	denovo806	73.68	17	13	50	304	394	F3.1a_AM748566
1720	denovo653	79.08	13	17	34	306	394	I2_FN561560
1721	denovo3655	73.2	15	15	52	306	394	I1_FN561559
1722	denovo6976	73.86	14	11	55	306	394	I4_FN561562;I3_FN561561
1723	denovo9527	73.86	14	11	55	306	394	I4_FN561562;I3_FN561561
1724	denovo6976	73.86	13	12	55	306	394	I2_FN561560
1725	denovo9527	73.86	13	12	55	306	394	I2_FN561560
1726	denovo10053	72.88	13	13	57	306	394	I4_FN561562;I3_FN561561
1727	denovo5460	77.11	14	19	51	367	394	D1.1_AM748564
1728	denovo8558	83.45	12	29	53	568	394	C1_JN558041
1729	denovo6929	70.11	10	10	64	281	394.5	F4.2_AM748574
1730	denovo7050	74.3	16	11	46	284	394.5	F110_AJ291526
1731	denovo5386	73.94	14	14	46	284	394.5	E111_EU074915
1732	denovo6886	72.54	15	13	50	284	394.5	F110_AJ291526
1733	denovo11924	72.57	12	15	52	288	394.5	B20_GU907642
1734	denovo1372	77.4	15	11	40	292	394.5	F2b_AJ291521
1735	denovo8495	73.47	19	13	46	294	394.5	F5.2c_AM748596
1736	denovo11943	75.51	11	14	47	294	394.5	F5.2g_JN558072
1737	denovo3797	75.17	14	11	48	294	394.5	F5.1d_JN558069
1738	denovo8495	72.79	20	12	48	294	394.5	F5.2d_AJ291530
1739	denovo2915	72.11	19	14	49	294	394.5	F5.1b_AJ291535
1740	denovo4695	73.81	16	10	51	294	394.5	F5.1d_JN558069
1741	denovo2915	71.09	17	13	55	294	394.5	F5.1d_JN558069
1742	denovo907	72.54	17	13	51	295	394.5	F3.4b_AM748616
1743	denovo6205	77.59	14	13	40	299	394.5	F3.2a_AM748568
1744	denovo1589	71.24	15	11	60	299	394.5	F3.2a_AM748568
1745	denovo8322	73.36	16	14	51	304	394.5	F3.1_AM748565
1746	denovo1191	72.04	16	16	53	304	394.5	F114_AJ291525
1747	denovo5592	73.03	14	11	57	304	394.5	F3.1a_AM748566
1748	denovo7665	77.12	14	12	44	306	394.5	I2_FN561560
1749	denovo9470	76.47	13	14	45	306	394.5	I2_FN561560
1750	denovo10219	74.84	7	17	53	306	394.5	I1_FN561559
1751	denovo9622	73.86	13	13	54	306	394.5	I4_FN561562;I3_FN561561
1752	denovo9622	72.88	14	15	54	306	394.5	I1_FN561559
1753	denovo1215	71.24	12	14	62	306	394.5	I1_FN561559
1754	denovo1864	74.9	18	13	33	255	395	A113_AF184948
1755	denovo11405	74.12	21	11	34	255	395	A112_AF184949
1756	denovo11069	76.08	15	12	34	255	395	A129_EF656431
1757	denovo1864	75.29	19	9	35	255	395	A112_AF184949
1758	denovo9462	70.59	16	10	49	255	395	A112_AF184949
1759	denovo9462	69.02	16	10	53	255	395	A113_AF184948
1760	denovo9154	67.84	15	10	57	255	395	A111_AB190280
1761	denovo12112	71.98	14	11	47	257	395	A133_DQ174725
1762	denovo7759	73.94	20	15	39	284	395	F110_AJ291526
1763	denovo3740	72.54	19	15	44	284	395	F110_AJ291526
1764	denovo520	70.77	18	14	51	284	395	F110_AJ291526
1765	denovo1645	72.54	15	10	53	284	395	F4.5_AM748585
1766	denovo7633	74.39	13	11	49	285	395	C25_AY239377
1767	denovo4371	69.58	18	13	56	286	395	B4_AF333510
1768	denovo3435	72.95	23	12	44	292	395	F2_AJ830908
1769	denovo5554	71.58	19	11	53	292	395	F2_AJ830908;F2a_AJ830911
1770	denovo2704	75.25	18	17	39	299	395	F3.2a_AM748568
1771	denovo10862	73.24	18	11	51	299	395	F3.2a_AM748568
1772	denovo4071	71.91	14	14	56	299	395	F3.2_AM748567
1773	denovo11051	74.34	17	18	43	304	395	F114_AJ291525
1774	denovo4578	73.2	19	14	49	306	395	I1_FN561559
1775	denovo929	73.2	16	14	52	306	395	I1_FN561559
1776	denovo9186	74.51	10	14	54	306	395	I1_FN561559
1777	denovo4337	72.55	18	10	56	306	395	I2_FN561560
1778	denovo1731	72.22	15	11	59	306	395	I1_FN561559
1779	denovo6500	71.01	15	13	81	376	395	D1.2_AM748617
1780	denovo3175	81.51	7	28	70	568	395	C1_JN558041
1781	denovo9789	73.24	16	33	103	568	395	C1_JN558041
1782	denovo2459	75.7	13	9	39	251	395.5	A145_EU074935
1783	denovo329	73.71	16	10	40	251	395.5	A152_EU074927;A141_EU074931;A116_AF183575;A145_EU074935
1784	denovo11672	74.51	18	12	35	255	395.5	A104_AB207203
1785	denovo3277	70.98	17	10	47	255	395.5	A112_AF184949
1786	denovo7342	71.76	10	14	48	255	395.5	A112_AF184949
1787	denovo1058	76.68	14	10	42	283	395.5	F4.7_AM748587
1788	denovo8607	73.29	24	12	42	292	395.5	F2_AJ830908
1789	denovo6145	73.29	22	12	44	292	395.5	F2_AJ830908
1790	denovo1058	75.59	17	14	42	299	395.5	F3.2a_AM748568
1791	denovo11490	71.91	19	13	52	299	395.5	F3.2_AM748567
1792	denovo5806	77.3	14	12	43	304	395.5	F114_AJ291525
1793	denovo8657	73.68	16	11	53	304	395.5	F3.1a_AM748566
1794	denovo1564	74.18	11	15	53	306	395.5	I4_FN561562
1795	denovo1654	74.18	11	15	53	306	395.5	I4_FN561562
1796	denovo12109	70.59	17	13	60	306	395.5	I1_FN561559
1797	denovo10640	68.95	21	13	61	306	395.5	I2_FN561560
1798	denovo1221	83.98	11	27	53	568	395.5	C1_JN558041
1799	denovo9206	81.51	14	29	62	568	395.5	C1_JN558041
1800	denovo1181	77.29	17	27	85	568	395.5	C1_JN558041
1801	denovo3915	72.55	25	9	36	255	396	A112_AF184949
1802	denovo6344	78.04	8	12	36	255	396	A113_AF184948
1803	denovo8553	77.34	9	12	42	278	396	B1b_AF499780
1804	denovo4735	76.06	14	14	40	284	396	B23_EU449079
1805	denovo4414	72.54	14	14	50	284	396	E111_EU074915
1806	denovo6271	73.87	15	18	42	287	396	B124_EU074874;B1i_GU907636
1807	denovo7707	71.92	17	13	52	292	396	F2b_AJ291521
1808	denovo4221	73.47	22	13	43	294	396	F5.1b_AJ291535
1809	denovo8512	71.09	16	11	58	294	396	F5.1a_AM748591;F5.1b_AJ291535
1810	denovo9327	70.41	13	12	62	294	396	F5.1a_AM748591;F5.1_AM748592
1811	denovo4477	76.61	13	16	40	295	396	F3.4a_AM748571
1812	denovo483	78.09	12	10	33	251	396.5	A141_EU074931;A116_AF183575
1813	denovo1321	73.73	12	10	45	255	396.5	A105_AB207202
1814	denovo1586	72.66	19	12	39	256	396.5	A136_DQ865210
1815	denovo188	75.35	15	14	41	284	396.5	F110_AJ291526
1816	denovo217	73.24	15	13	48	284	396.5	F110_AJ291526
1817	denovo235	72.54	15	14	49	284	396.5	F110_AJ291526
